305707,inter_comp,306288,inter_comp
305823,intra_coop,306549,intra_coop
305815,inter_comp,306109,inter_coop
306387,intra_coop,306485,intra_coop
306021,inter_comp,306073,inter_comp
306362,intra_coop,306565,intra_coop
306280,intra_comp,306558,intra_comp
305923,intra_coop,306502,intra_coop
306354,intra_coop,306530,intra_coop
306258,intra_coop,306564,intra_coop
305823,inter_comp,306443,inter_comp
305939,inter_comp,306009,inter_coop
306363,inter_comp,306511,inter_comp
305995,inter_comp,306416,inter_comp
306309,inter_comp,306503,inter_comp
305064,intra_comp,306385,intra_comp
305346,inter_comp,306423,inter_comp
305836,intra_coop,306398,intra_coop
306079,inter_comp,306442,inter_comp
306418,intra_comp,306542,intra_comp
305954,intra_coop,306129,intra_coop
306487,inter_comp,306597,inter_comp
306198,intra_coop,306586,intra_coop
305819,intra_comp,306370,intra_comp
306367,inter_comp,306508,inter_comp
304059,intra_coop,304979,intra_coop
306426,inter_comp,306564,inter_comp
306347,intra_coop,306354,intra_coop
306336,inter_coop,306604,inter_comp
305945,intra_coop,306409,intra_coop
305850,intra_comp,306301,intra_comp
305537,intra_coop,305846,intra_coop
306084,inter_comp,306105,inter_coop
305179,intra_coop,306510,intra_coop
306120,intra_coop,306541,intra_coop
306179,inter_comp,306561,inter_comp
306091,intra_coop,306183,intra_coop
306514,intra_comp,306550,intra_comp
305826,intra_coop,306600,intra_coop
305607,intra_coop,306335,intra_coop
306274,inter_coop,306544,inter_comp
306504,inter_coop,306528,inter_comp
305651,inter_comp,306306,inter_comp
306428,inter_comp,306596,inter_coop
305998,inter_comp,306513,inter_coop
306258,inter_comp,306420,inter_comp
305527,intra_coop,306318,intra_coop
306109,intra_comp,306286,intra_comp
306122,intra_coop,306249,intra_coop
305878,intra_comp,306144,intra_comp
305673,intra_coop,306505,intra_coop
306018,inter_comp,306041,inter_comp
305893,intra_comp,306438,intra_comp
306170,intra_coop,306282,intra_coop
304059,intra_coop,306154,intra_coop
305523,intra_coop,306122,intra_coop
305428,intra_coop,306457,intra_coop
306014,intra_coop,306122,intra_coop
305846,intra_coop,306207,intra_coop
305796,intra_coop,306575,intra_coop
305932,intra_coop,306248,intra_coop
305846,intra_coop,305939,intra_coop
305536,intra_coop,306394,intra_coop
305500,inter_comp,306535,inter_comp
306091,intra_coop,306493,intra_coop
305201,intra_coop,305526,intra_coop
306557,inter_coop,306576,inter_comp
306453,inter_comp,306556,inter_comp
306258,intra_coop,306547,intra_coop
305451,intra_coop,306230,intra_coop
306380,intra_coop,306444,intra_coop
306369,inter_comp,306579,inter_comp
306205,inter_comp,306282,inter_comp
306512,intra_coop,306525,intra_coop
305815,inter_comp,306460,inter_coop
306081,intra_coop,306361,intra_coop
306293,inter_coop,306578,inter_comp
305126,inter_comp,305867,inter_comp
306391,inter_comp,306476,inter_comp
306336,inter_coop,306514,inter_comp
306121,intra_coop,306538,intra_coop
305835,intra_comp,306528,intra_comp
306124,intra_coop,306433,intra_coop
306516,intra_coop,306560,intra_coop
306526,inter_comp,306582,inter_comp
306015,intra_comp,306306,intra_comp
305607,inter_comp,306557,inter_coop
306242,intra_coop,306350,intra_coop
306224,inter_comp,306451,inter_comp
306133,intra_coop,306568,intra_coop
306118,inter_comp,306198,inter_comp
305998,intra_coop,306490,intra_coop
305928,inter_coop,306384,inter_comp
305760,intra_coop,306489,intra_coop
306167,intra_comp,306588,intra_comp
306545,intra_coop,306592,intra_coop
305796,inter_coop,306218,inter_comp
305868,inter_comp,306423,inter_comp
305664,intra_coop,306180,intra_coop
306273,intra_coop,306560,intra_coop
306501,inter_comp,306589,inter_comp
305331,intra_coop,305563,intra_coop
305916,intra_comp,306441,intra_comp
305537,intra_coop,306592,intra_coop
305819,intra_comp,306511,intra_comp
306213,intra_coop,306338,intra_coop
306242,intra_coop,306543,intra_coop
306051,inter_comp,306265,inter_comp
305913,intra_coop,306545,intra_coop
304673,intra_coop,306298,intra_coop
305277,intra_coop,306552,intra_coop
306114,intra_coop,306399,intra_coop
306091,intra_coop,306450,intra_coop
306485,intra_coop,306539,intra_coop
304979,intra_coop,306488,intra_coop
305751,intra_coop,306111,intra_coop
305126,intra_coop,306564,intra_coop
306101,inter_comp,306252,inter_comp
305791,intra_coop,306518,intra_coop
304882,inter_coop,306383,inter_comp
305179,intra_coop,306515,intra_coop
305992,intra_coop,306351,intra_coop
306181,intra_coop,306320,intra_coop
305567,intra_coop,305706,intra_coop
306060,inter_comp,306436,inter_coop
305881,intra_coop,306244,intra_coop
305926,intra_comp,306554,intra_comp
306402,intra_coop,306591,intra_coop
305500,inter_comp,306479,inter_comp
305291,intra_comp,306430,intra_comp
306354,inter_comp,306416,inter_comp
306114,intra_coop,306292,intra_coop
305751,intra_coop,306213,intra_coop
305187,intra_coop,305954,intra_coop
305187,intra_coop,306366,intra_coop
305695,inter_comp,306264,inter_comp
306265,intra_coop,306452,intra_coop
304031,intra_coop,306226,intra_coop
305575,intra_coop,306337,intra_coop
306250,inter_comp,306485,inter_comp
306214,inter_comp,306438,inter_comp
306272,inter_comp,306303,inter_comp
306124,intra_coop,306327,intra_coop
305707,intra_coop,306244,intra_coop
305836,inter_comp,306201,inter_comp
306195,inter_comp,306294,inter_comp
306296,intra_coop,306510,intra_coop
306160,intra_comp,306598,intra_comp
305868,intra_comp,306459,intra_comp
304867,intra_coop,306101,intra_coop
306010,intra_coop,306239,intra_coop
306570,inter_comp,306581,inter_comp
305866,intra_coop,306094,intra_coop
305835,intra_comp,306379,intra_comp
306084,intra_comp,306184,intra_comp
305331,intra_coop,305995,intra_coop
306248,intra_coop,306559,intra_coop
306425,intra_comp,306551,intra_comp
304867,intra_coop,306129,intra_coop
304673,intra_coop,305126,intra_coop
306283,intra_comp,306507,intra_comp
306472,inter_comp,306540,inter_comp
305998,inter_comp,306005,inter_coop
306313,intra_comp,306453,intra_comp
306230,inter_comp,306531,inter_comp
306244,intra_coop,306337,intra_coop
305144,intra_comp,306070,intra_comp
306253,intra_comp,306601,intra_comp
306493,inter_comp,306513,inter_coop
305754,inter_comp,306269,inter_comp
306313,inter_comp,306439,inter_comp
306030,inter_coop,306170,inter_comp
305328,intra_comp,306314,intra_comp
305680,intra_comp,306184,intra_comp
305563,inter_comp,306416,inter_comp
305972,intra_comp,306372,intra_comp
305664,intra_coop,305913,intra_coop
306200,intra_coop,306260,intra_coop
305500,intra_coop,306573,intra_coop
306410,intra_coop,306519,intra_coop
306579,intra_coop,306587,intra_coop
306287,intra_coop,306497,intra_coop
305679,intra_coop,306237,intra_coop
306295,inter_comp,306442,inter_comp
305754,intra_comp,306144,intra_comp
304483,intra_coop,306309,intra_coop
306113,inter_coop,306214,inter_comp
304132,intra_coop,306498,intra_coop
306196,intra_coop,306480,intra_coop
306019,inter_comp,306522,inter_coop
306179,intra_coop,306432,intra_coop
305881,inter_comp,306477,inter_comp
306496,inter_comp,306583,inter_comp
305868,intra_comp,306531,intra_comp
306192,intra_coop,306334,intra_coop
305948,intra_coop,306437,intra_coop
305818,intra_comp,306598,intra_comp
305266,intra_coop,305527,intra_coop
306266,inter_comp,306418,inter_coop
306437,intra_coop,306457,intra_coop
306032,inter_coop,306267,inter_comp
306509,inter_coop,306605,inter_comp
306338,inter_comp,306358,inter_comp
306424,intra_coop,306483,intra_coop
304703,inter_comp,306581,inter_comp
306138,intra_coop,306278,intra_coop
306019,intra_comp,306548,intra_comp
306080,intra_coop,306494,intra_coop
304762,intra_coop,305948,intra_coop
306160,inter_comp,306336,inter_coop
305736,intra_coop,306594,intra_coop
306398,intra_coop,306439,intra_coop
306079,intra_comp,306427,intra_comp
306094,intra_coop,306122,intra_coop
306495,intra_coop,306536,intra_coop
306385,intra_comp,306428,intra_comp
306027,intra_coop,306125,intra_coop
306292,intra_coop,306574,intra_coop
305277,inter_comp,305680,inter_comp
306203,intra_comp,306584,intra_comp
306203,intra_comp,306468,intra_comp
305736,intra_coop,305939,intra_coop
306343,intra_coop,306579,intra_coop
305673,intra_coop,306250,intra_coop
304882,intra_coop,306351,intra_coop
306335,intra_coop,306576,intra_coop
306402,intra_coop,306534,intra_coop
305064,inter_comp,306596,inter_coop
306211,intra_comp,306441,intra_comp
306458,intra_coop,306480,intra_coop
306421,inter_comp,306555,inter_comp
306072,intra_comp,306313,intra_comp
305186,intra_comp,306314,intra_comp
306431,intra_comp,306606,intra_comp
306048,intra_coop,306399,intra_coop
305819,inter_comp,306041,inter_comp
305550,inter_coop,306136,inter_comp
306019,inter_comp,306436,inter_coop
305279,inter_coop,306362,inter_comp
305945,intra_coop,306553,intra_coop
306294,inter_comp,306575,inter_coop
305327,intra_coop,306288,intra_coop
306248,inter_comp,306523,inter_comp
305792,intra_comp,305830,intra_comp
306482,inter_comp,306599,inter_comp
305331,intra_coop,306365,intra_coop
306015,intra_comp,306314,intra_comp
305679,intra_coop,305921,intra_coop
306198,inter_comp,306432,inter_comp
305124,intra_comp,306509,intra_comp
305781,inter_comp,306341,inter_comp
306430,intra_comp,306499,intra_comp
306237,inter_comp,306356,inter_coop
305725,intra_coop,306450,intra_coop
306205,intra_coop,306559,intra_coop
305998,inter_comp,306254,inter_coop
306268,intra_coop,306532,intra_coop
306052,inter_comp,306111,inter_comp
306035,inter_comp,306129,inter_comp
306433,intra_coop,306524,intra_coop
306252,inter_comp,306435,inter_comp
305874,intra_comp,306451,intra_comp
306276,intra_comp,306550,intra_comp
306365,intra_coop,306571,intra_coop
304703,inter_comp,306015,inter_comp
305775,inter_comp,306516,inter_coop
306380,intra_coop,306442,intra_coop
305818,inter_comp,306576,inter_comp
304483,intra_coop,306563,intra_coop
306421,intra_comp,306533,intra_comp
305706,intra_coop,306442,intra_coop
305648,intra_coop,306567,intra_coop
306072,inter_comp,306398,inter_comp
306307,intra_coop,306347,intra_coop
305830,intra_comp,306314,intra_comp
305752,intra_coop,305760,intra_coop
305651,intra_coop,306312,intra_coop
306051,inter_comp,306264,inter_comp
306434,inter_comp,306441,inter_comp
306196,intra_coop,306587,intra_coop
305426,intra_comp,306269,intra_comp
305669,intra_coop,305992,intra_coop
306028,intra_coop,306362,intra_coop
306224,intra_comp,306589,intra_comp
306385,intra_comp,306487,intra_comp
305564,inter_comp,305923,inter_comp
306274,intra_comp,306522,intra_comp
306571,intra_coop,306603,intra_coop
306569,inter_comp,306586,inter_comp
305279,inter_coop,306456,inter_comp
304920,intra_coop,305450,intra_coop
306460,inter_coop,306487,inter_comp
306266,intra_coop,306529,intra_coop
305450,intra_coop,306051,intra_coop
305648,intra_coop,306089,intra_coop
305736,intra_coop,306081,intra_coop
306005,intra_comp,306029,intra_comp
306338,intra_coop,306470,intra_coop
305536,inter_comp,306154,inter_comp
306334,intra_coop,306585,intra_coop
305388,inter_coop,306218,inter_comp
305916,intra_comp,306281,intra_comp
305665,intra_coop,306266,intra_coop
306483,inter_comp,306519,inter_comp
305903,inter_comp,306576,inter_comp
306499,intra_comp,306503,intra_comp
306018,inter_comp,306459,inter_comp
304567,intra_coop,306249,intra_coop
306180,intra_coop,306320,intra_coop
305679,inter_comp,305796,inter_coop
306145,intra_coop,306534,intra_coop
305563,intra_coop,305861,intra_coop
306041,intra_coop,306583,intra_coop
305898,intra_comp,306522,intra_comp
305607,intra_coop,305973,intra_coop
305725,intra_coop,306563,intra_coop
306363,intra_comp,306459,intra_comp
306231,intra_comp,306570,intra_comp
305792,intra_comp,306325,intra_comp
306436,inter_coop,306466,inter_comp
304132,intra_coop,306590,intra_coop
305346,intra_comp,306301,intra_comp
306207,intra_coop,306455,intra_coop
306474,intra_coop,306543,intra_coop
306286,intra_comp,306504,intra_comp
306142,intra_coop,306461,intra_coop
305484,intra_comp,306321,intra_comp
306237,intra_coop,306501,intra_coop
306305,intra_coop,306564,intra_coop
306287,intra_coop,306318,intra_coop
306154,inter_comp,306534,inter_comp
306449,intra_coop,306590,intra_coop
305850,intra_comp,306384,intra_comp
306226,intra_coop,306282,intra_coop
305581,intra_coop,306200,intra_coop
306253,inter_coop,306439,inter_comp
306088,intra_comp,306426,intra_comp
305426,inter_comp,306144,inter_comp
306099,intra_comp,306276,intra_comp
305945,intra_coop,306572,intra_coop
305368,intra_coop,306577,intra_coop
306030,intra_comp,306593,intra_comp
306016,inter_comp,306452,inter_comp
306165,intra_comp,306253,intra_comp
306441,intra_comp,306484,intra_comp
306369,intra_comp,306503,intra_comp
306029,intra_comp,306513,intra_comp
306006,intra_comp,306601,intra_comp
306160,intra_comp,306367,intra_comp
305476,inter_comp,306533,inter_comp
306192,intra_coop,306457,intra_coop
306154,inter_comp,306239,inter_comp
306006,intra_comp,306165,intra_comp
305327,intra_coop,306469,intra_coop
306311,intra_coop,306525,intra_coop
305970,intra_comp,306514,intra_comp
306473,inter_comp,306575,inter_coop
306432,inter_comp,306461,inter_comp
305815,intra_coop,306597,intra_coop
305970,intra_comp,306160,intra_comp
306399,intra_coop,306574,intra_coop
306384,inter_comp,306506,inter_coop
305781,intra_comp,306427,intra_comp
305450,inter_comp,306452,inter_comp
306168,intra_comp,306330,intra_comp
306145,intra_coop,306465,intra_coop
305451,inter_comp,306321,inter_comp
306328,intra_coop,306476,intra_coop
305233,intra_comp,306015,intra_comp
305414,intra_coop,306196,intra_coop
305526,intra_coop,306094,intra_coop
305327,intra_coop,306128,intra_coop
305536,intra_coop,306402,intra_coop
306155,intra_comp,306499,intra_comp
305880,inter_comp,306229,inter_comp
306367,intra_comp,306535,intra_comp
304031,intra_coop,305736,intra_coop
306312,inter_comp,306358,inter_comp
306346,intra_coop,306410,intra_coop
306332,intra_coop,306447,intra_coop
304483,intra_coop,306260,intra_coop
306287,intra_coop,306373,intra_coop
306337,intra_coop,306486,intra_coop
305851,intra_coop,306472,intra_coop
306212,inter_coop,306370,inter_comp
306014,intra_coop,306402,intra_coop
306320,inter_comp,306511,inter_comp
305796,intra_coop,306356,intra_coop
305836,inter_comp,306325,inter_comp
305781,inter_comp,306218,inter_comp
305964,intra_comp,306454,intra_comp
306200,intra_coop,306474,intra_coop
306379,inter_comp,306463,inter_comp
304850,intra_coop,306492,intra_coop
305201,inter_comp,306029,inter_coop
305751,intra_coop,306470,intra_coop
